X Y U V
1.033310000000000031e+02 3.583330000000000268e+02 4.877959999999999852e+00 2.960259999999999975e-02
1.016650000000000063e+02 3.566659999999999968e+02 4.877959999999999852e+00 2.960259999999999975e-02
1.183329999999999984e+02 3.583330000000000268e+02 4.618800000000000239e+00 -4.513389999999999763e-02
1.166659999999999968e+02 3.566659999999999968e+02 4.618800000000000239e+00 -4.513389999999999763e-02
1.383329999999999984e+02 3.416669999999999732e+02 4.956680000000000419e+00 -2.050050000000000136e-02
1.366670000000000016e+02 3.433330000000000268e+02 4.956680000000000419e+00 -2.050050000000000136e-02
1.233329999999999984e+02 3.583330000000000268e+02 5.007349999999999746e+00 4.738250000000000101e-02
1.216659999999999968e+02 3.566669999999999732e+02 5.007349999999999746e+00 4.738250000000000101e-02
1.383329999999999984e+02 3.583330000000000268e+02 4.623840000000000394e+00 6.070470000000000033e-02
1.366659999999999968e+02 3.566669999999999732e+02 4.623840000000000394e+00 6.070470000000000033e-02
1.583329999999999984e+02 3.416669999999999732e+02 5.156279999999999752e+00 -6.740269999999999595e-02
1.566670000000000016e+02 3.433330000000000268e+02 5.156279999999999752e+00 -6.740269999999999595e-02
1.433329999999999984e+02 3.583330000000000268e+02 4.979009999999999714e+00 -1.178659999999999985e-01
1.416670000000000016e+02 3.566669999999999732e+02 4.979009999999999714e+00 -1.178659999999999985e-01
1.583329999999999984e+02 3.583330000000000268e+02 4.739880000000000315e+00 5.582049999999999859e-03
1.566670000000000016e+02 3.566669999999999732e+02 4.739880000000000315e+00 5.582049999999999859e-03
1.783329999999999984e+02 3.416669999999999732e+02 4.974829999999999863e+00 1.707089999999999996e-01
1.766670000000000016e+02 3.433330000000000268e+02 4.974829999999999863e+00 1.707089999999999996e-01
1.633329999999999984e+02 3.583330000000000268e+02 5.051770000000000316e+00 -5.640760000000000218e-02
1.616670000000000016e+02 3.566669999999999732e+02 5.051770000000000316e+00 -5.640760000000000218e-02
1.783329999999999984e+02 3.566669999999999732e+02 4.838250000000000384e+00 -5.708580000000000425e-03
1.766670000000000016e+02 3.583330000000000268e+02 4.838250000000000384e+00 -5.708580000000000425e-03
1.983329999999999984e+02 3.416669999999999732e+02 4.901159999999999961e+00 1.849719999999999975e-01
1.966670000000000016e+02 3.433330000000000268e+02 4.901159999999999961e+00 1.849719999999999975e-01
1.833329999999999984e+02 3.566669999999999732e+02 5.024250000000000327e+00 1.503470000000000084e-01
1.816670000000000016e+02 3.583330000000000268e+02 5.024250000000000327e+00 1.503470000000000084e-01
1.983329999999999984e+02 3.566669999999999732e+02 4.748070000000000235e+00 -4.143970000000000292e-02
1.966670000000000016e+02 3.583330000000000268e+02 4.748070000000000235e+00 -4.143970000000000292e-02
2.033329999999999984e+02 3.566669999999999732e+02 4.970710000000000406e+00 2.016070000000000084e-01
2.016670000000000016e+02 3.583330000000000268e+02 4.970710000000000406e+00 2.016070000000000084e-01
2.183329999999999984e+02 3.589870000000000232e+02 4.679570000000000007e+00 -9.481790000000000357e-03
2.179569999999999936e+02 3.573199999999999932e+02 4.679570000000000007e+00 -9.481790000000000357e-03
2.162909999999999968e+02 3.566669999999999732e+02 4.679570000000000007e+00 -9.481790000000000357e-03
2.210850000000000080e+02 3.589870000000000232e+02 4.698830000000000062e+00 2.581260000000000221e-01
-8.166230000000000189e+01 3.616669999999999732e+02 4.795829999999999593e+00 -3.314659999999999829e-01
-8.332920000000000016e+01 3.633330000000000268e+02 4.795829999999999593e+00 -3.314659999999999829e-01
-9.833159999999999457e+01 3.783330000000000268e+02 4.761599999999999611e+00 -2.299900000000000000e-01
-9.666469999999999629e+01 3.766669999999999732e+02 4.761599999999999611e+00 -2.299900000000000000e-01
-8.166360000000000241e+01 3.766669999999999732e+02 4.804529999999999745e+00 -7.147810000000000275e-02
-8.333050000000000068e+01 3.783340000000000032e+02 4.804529999999999745e+00 -7.147810000000000275e-02
-6.166259999999999764e+01 3.633330000000000268e+02 4.482599999999999696e+00 -1.610300000000000065e-01
-6.332909999999999684e+01 3.616669999999999732e+02 4.482599999999999696e+00 -1.610300000000000065e-01
-7.666330000000000666e+01 3.766669999999999732e+02 4.662799999999999834e+00 4.851180000000000075e-03
-7.833020000000000493e+01 3.783340000000000032e+02 4.662799999999999834e+00 4.851180000000000075e-03
-6.166279999999999717e+01 3.766669999999999732e+02 4.722590000000000288e+00 -2.724710000000000187e-01
-6.332950000000000301e+01 3.783340000000000032e+02 4.722590000000000288e+00 -2.724710000000000187e-01
-4.166449999999999676e+01 3.633330000000000268e+02 4.404069999999999929e+00 3.449440000000000145e-02
-4.333120000000000260e+01 3.616669999999999732e+02 4.404069999999999929e+00 3.449440000000000145e-02
-5.666279999999999717e+01 3.766669999999999732e+02 4.684709999999999930e+00 -1.126449999999999951e-01
-5.832950000000000301e+01 3.783340000000000032e+02 4.684709999999999930e+00 -1.126449999999999951e-01
-4.166329999999999956e+01 3.783340000000000032e+02 4.601329999999999920e+00 7.472610000000000190e-03
-4.332999999999999829e+01 3.766669999999999732e+02 4.601329999999999920e+00 7.472610000000000190e-03
-2.333249999999999957e+01 3.616659999999999968e+02 4.531139999999999723e+00 -7.158860000000000223e-01
-2.166580000000000084e+01 3.633330000000000268e+02 4.531139999999999723e+00 -7.158860000000000223e-01
-3.666360000000000241e+01 3.783330000000000268e+02 4.653139999999999610e+00 3.917379999999999821e-03
-3.833030000000000115e+01 3.766669999999999732e+02 4.653139999999999610e+00 3.917379999999999821e-03
-2.333149999999999835e+01 3.766659999999999968e+02 4.645909999999999762e+00 3.241689999999999849e-02
-2.166479999999999961e+01 3.783330000000000268e+02 4.645909999999999762e+00 3.241689999999999849e-02
-3.332430000000000003e+00 3.633319999999999936e+02 4.917919999999999625e+00 -6.532780000000000253e-01
-1.665669999999999984e+00 3.616659999999999968e+02 4.917919999999999625e+00 -6.532780000000000253e-01
-1.833180000000000121e+01 3.766659999999999968e+02 4.681400000000000006e+00 -7.021139999999999326e-02
-1.666519999999999868e+01 3.783330000000000268e+02 4.681400000000000006e+00 -7.021139999999999326e-02
-3.332240000000000091e+00 3.766659999999999968e+02 5.268410000000000259e+00 -1.131380000000000025e-01
-1.665499999999999980e+00 3.783330000000000268e+02 5.268410000000000259e+00 -1.131380000000000025e-01
1.833670000000000044e+01 3.616650000000000205e+02 5.424310000000000187e+00 8.546019999999999728e-01
1.666979999999999862e+01 3.633319999999999936e+02 5.424310000000000187e+00 8.546019999999999728e-01
1.667960000000000109e+00 3.783330000000000268e+02 5.175609999999999822e+00 -8.298740000000000283e-02
3.334729999999999972e+00 3.766659999999999968e+02 5.175609999999999822e+00 -8.298740000000000283e-02
1.666939999999999955e+01 3.783319999999999936e+02 4.807660000000000267e+00 -4.815280000000000116e-01
1.833630000000000138e+01 3.766659999999999968e+02 4.807660000000000267e+00 -4.815280000000000116e-01
3.667020000000000124e+01 3.633310000000000173e+02 5.414909999999999890e+00 -2.942609999999999948e-01
3.833650000000000091e+01 3.616639999999999873e+02 5.414909999999999890e+00 -2.942609999999999948e-01
2.166989999999999839e+01 3.783319999999999936e+02 4.777339999999999698e+00 -4.083579999999999988e-01
2.333680000000000021e+01 3.766650000000000205e+02 4.777339999999999698e+00 -4.083579999999999988e-01
3.833619999999999806e+01 3.766650000000000205e+02 4.965830000000000410e+00 -7.411619999999999875e-01
3.666969999999999885e+01 3.783319999999999936e+02 4.965830000000000410e+00 -7.411619999999999875e-01
5.666490000000000293e+01 3.633310000000000173e+02 4.383810000000000429e+00 -8.058779999999999832e-01
5.833120000000000260e+01 3.616639999999999873e+02 4.383810000000000429e+00 -8.058779999999999832e-01
4.333520000000000039e+01 3.766650000000000205e+02 5.020710000000000228e+00 -6.402139999999999498e-01
4.166890000000000072e+01 3.783319999999999936e+02 5.020710000000000228e+00 -6.402139999999999498e-01
5.833160000000000167e+01 3.783310000000000173e+02 4.923759999999999692e+00 -7.620930000000000204e-01
5.666510000000000247e+01 3.766650000000000205e+02 4.923759999999999692e+00 -7.620930000000000204e-01
7.832899999999999352e+01 3.633319999999999936e+02 4.459920000000000329e+00 -3.254090000000000038e-01
7.666230000000000189e+01 3.616650000000000205e+02 4.459920000000000329e+00 -3.254090000000000038e-01
6.333059999999999690e+01 3.783310000000000173e+02 4.906130000000000102e+00 -4.682180000000000231e-01
6.166409999999999769e+01 3.766650000000000205e+02 4.906130000000000102e+00 -4.682180000000000231e-01
7.666280000000000427e+01 3.766650000000000205e+02 4.843469999999999942e+00 -2.883569999999999744e-01
7.832980000000000587e+01 3.783319999999999936e+02 4.843469999999999942e+00 -2.883569999999999744e-01
9.833089999999999975e+01 3.633330000000000268e+02 4.731220000000000425e+00 -3.186440000000000106e-02
9.666410000000000480e+01 3.616659999999999968e+02 4.731220000000000425e+00 -3.186440000000000106e-02
8.166299999999999670e+01 3.766650000000000205e+02 4.811890000000000001e+00 -2.798399999999999777e-01
8.332999999999999829e+01 3.783319999999999936e+02 4.811890000000000001e+00 -2.798399999999999777e-01
9.666440000000000055e+01 3.766659999999999968e+02 4.797909999999999897e+00 -3.172910000000000313e-02
9.833129999999999882e+01 3.783330000000000268e+02 4.797909999999999897e+00 -3.172910000000000313e-02
1.183329999999999984e+02 3.633330000000000268e+02 4.733349999999999724e+00 -1.430329999999999969e-02
1.166659999999999968e+02 3.616659999999999968e+02 4.733349999999999724e+00 -1.430329999999999969e-02
1.016650000000000063e+02 3.766659999999999968e+02 4.812160000000000437e+00 -1.400649999999999951e-01
1.033319999999999936e+02 3.783330000000000268e+02 4.812160000000000437e+00 -1.400649999999999951e-01
1.166659999999999968e+02 3.766659999999999968e+02 4.711839999999999584e+00 1.382849999999999913e-01
1.183329999999999984e+02 3.783330000000000268e+02 4.711839999999999584e+00 1.382849999999999913e-01
1.383329999999999984e+02 3.633330000000000268e+02 4.764680000000000248e+00 -3.026859999999999967e-02
1.366659999999999968e+02 3.616669999999999732e+02 4.764680000000000248e+00 -3.026859999999999967e-02
1.216659999999999968e+02 3.766669999999999732e+02 4.774149999999999672e+00 -1.525819999999999954e-02
1.233329999999999984e+02 3.783330000000000268e+02 4.774149999999999672e+00 -1.525819999999999954e-02
1.366659999999999968e+02 3.766669999999999732e+02 4.670029999999999681e+00 1.439380000000000104e-01
1.383329999999999984e+02 3.783330000000000268e+02 4.670029999999999681e+00 1.439380000000000104e-01
1.583329999999999984e+02 3.633330000000000268e+02 4.712629999999999875e+00 -8.056879999999999598e-02
1.566670000000000016e+02 3.616669999999999732e+02 4.712629999999999875e+00 -8.056879999999999598e-02
1.416670000000000016e+02 3.766669999999999732e+02 4.647610000000000241e+00 4.365700000000000136e-02
1.433329999999999984e+02 3.783330000000000268e+02 4.647610000000000241e+00 4.365700000000000136e-02
1.566670000000000016e+02 3.766669999999999732e+02 4.801849999999999952e+00 6.741529999999999745e-02
1.583329999999999984e+02 3.783330000000000268e+02 4.801849999999999952e+00 6.741529999999999745e-02
1.783329999999999984e+02 3.633330000000000268e+02 4.729420000000000179e+00 -6.176999999999999852e-02
1.766670000000000016e+02 3.616669999999999732e+02 4.729420000000000179e+00 -6.176999999999999852e-02
1.616670000000000016e+02 3.766669999999999732e+02 4.680869999999999642e+00 -4.738180000000000169e-02
1.633329999999999984e+02 3.783330000000000268e+02 4.680869999999999642e+00 -4.738180000000000169e-02
1.766670000000000016e+02 3.766669999999999732e+02 4.963560000000000194e+00 4.254489999999999661e-02
1.783329999999999984e+02 3.783330000000000268e+02 4.963560000000000194e+00 4.254489999999999661e-02
1.983329999999999984e+02 3.616669999999999732e+02 4.705149999999999721e+00 -8.702699999999999325e-02
1.966670000000000016e+02 3.633330000000000268e+02 4.705149999999999721e+00 -8.702699999999999325e-02
1.816670000000000016e+02 3.766669999999999732e+02 4.901309999999999611e+00 -1.266960000000000031e-01
1.833329999999999984e+02 3.783330000000000268e+02 4.901309999999999611e+00 -1.266960000000000031e-01
1.966670000000000016e+02 3.766669999999999732e+02 4.941340000000000288e+00 1.406749999999999945e-01
1.983329999999999984e+02 3.783330000000000268e+02 4.941340000000000288e+00 1.406749999999999945e-01
2.183329999999999984e+02 3.616669999999999732e+02 4.748750000000000249e+00 6.457630000000000314e-02
2.166670000000000016e+02 3.633330000000000268e+02 4.748750000000000249e+00 6.457630000000000314e-02
2.033329999999999984e+02 3.766669999999999732e+02 4.904700000000000060e+00 1.128780000000000061e-01
2.016670000000000016e+02 3.783330000000000268e+02 4.904700000000000060e+00 1.128780000000000061e-01
2.183329999999999984e+02 3.766669999999999732e+02 4.775509999999999700e+00 2.219440000000000024e-01
2.166670000000000016e+02 3.783330000000000268e+02 4.775509999999999700e+00 2.219440000000000024e-01
2.233329999999999984e+02 3.766669999999999732e+02 4.814759999999999707e+00 2.359380000000000088e-01
2.216670000000000016e+02 3.783330000000000268e+02 4.814759999999999707e+00 2.359380000000000088e-01
2.363820000000000050e+02 3.783419999999999845e+02 4.652169999999999916e+00 3.245839999999999836e-01
2.834279999999999973e+02 3.796429999999999723e+02 4.858620000000000161e+00 -1.688050000000000106e-01
2.983330000000000268e+02 3.775799999999999841e+02 4.422640000000000349e+00 -3.358939999999999843e-02
2.966669999999999732e+02 3.789289999999999736e+02 4.422640000000000349e+00 -3.358939999999999843e-02
3.033330000000000268e+02 3.770899999999999750e+02 4.077939999999999898e+00 -1.831490000000000062e-01
3.016669999999999732e+02 3.786510000000000105e+02 4.077939999999999898e+00 -1.831490000000000062e-01
3.183330000000000268e+02 3.766669999999999732e+02 4.397809999999999775e+00 5.652009999999999534e-01
3.166669999999999732e+02 3.783330000000000268e+02 4.397809999999999775e+00 5.652009999999999534e-01
3.233330000000000268e+02 3.766669999999999732e+02 4.428029999999999688e+00 7.699289999999999745e-01
3.216669999999999732e+02 3.783330000000000268e+02 4.428029999999999688e+00 7.699289999999999745e-01
3.383330000000000268e+02 3.766669999999999732e+02 4.319399999999999906e+00 6.344699999999999784e-01
3.366669999999999732e+02 3.783330000000000268e+02 4.319399999999999906e+00 6.344699999999999784e-01
3.433330000000000268e+02 3.766669999999999732e+02 4.200739999999999696e+00 4.712279999999999802e-01
3.416669999999999732e+02 3.783330000000000268e+02 4.200739999999999696e+00 4.712279999999999802e-01
3.583330000000000268e+02 3.766669999999999732e+02 4.770039999999999836e+00 3.316839999999999788e-01
3.566669999999999732e+02 3.783330000000000268e+02 4.770039999999999836e+00 3.316839999999999788e-01
3.633330000000000268e+02 3.766669999999999732e+02 5.042959999999999887e+00 1.049279999999999935e-01
3.616669999999999732e+02 3.783330000000000268e+02 5.042959999999999887e+00 1.049279999999999935e-01
3.783330000000000268e+02 3.766659999999999968e+02 5.115350000000000286e+00 1.256819999999999882e-01
3.766669999999999732e+02 3.783330000000000268e+02 5.115350000000000286e+00 1.256819999999999882e-01
3.833330000000000268e+02 3.766659999999999968e+02 4.819810000000000372e+00 -1.222430000000000044e-01
3.816669999999999732e+02 3.783330000000000268e+02 4.819810000000000372e+00 -1.222430000000000044e-01
3.983330000000000268e+02 3.766659999999999968e+02 4.822420000000000151e+00 7.128950000000000564e-02
3.966669999999999732e+02 3.783330000000000268e+02 4.822420000000000151e+00 7.128950000000000564e-02
4.188609999999999900e+02 3.648700000000000045e+02 3.819519999999999804e+00 -1.149429999999999952e+00
4.033330000000000268e+02 3.766659999999999968e+02 4.621470000000000411e+00 -1.706920000000000104e-01
4.016669999999999732e+02 3.783330000000000268e+02 4.621470000000000411e+00 -1.706920000000000104e-01
4.183340000000000032e+02 3.766650000000000205e+02 3.697319999999999940e+00 -9.495160000000000267e-01
4.166669999999999732e+02 3.783319999999999936e+02 3.697319999999999940e+00 -9.495160000000000267e-01
4.383340000000000032e+02 3.646899999999999977e+02 3.765289999999999804e+00 -1.400600000000000067e+00
4.366680000000000064e+02 3.643489999999999895e+02 3.765289999999999804e+00 -1.400600000000000067e+00
4.233340000000000032e+02 3.766650000000000205e+02 3.621290000000000120e+00 -8.712699999999999889e-01
4.216669999999999732e+02 3.783319999999999936e+02 3.621290000000000120e+00 -8.712699999999999889e-01
4.383340000000000032e+02 3.766650000000000205e+02 3.625869999999999926e+00 -6.449059999999999793e-01
4.366669999999999732e+02 3.783319999999999936e+02 3.625869999999999926e+00 -6.449059999999999793e-01
4.553430000000000177e+02 3.649639999999999986e+02 4.965379999999999683e+00 2.121030000000000137e-01
4.433340000000000032e+02 3.766650000000000205e+02 3.621490000000000098e+00 -5.529150000000000453e-01
4.416669999999999732e+02 3.783319999999999936e+02 3.621490000000000098e+00 -5.529150000000000453e-01
4.583340000000000032e+02 3.766650000000000205e+02 3.626840000000000064e+00 3.502160000000000273e-01
4.566669999999999732e+02 3.783319999999999936e+02 3.626840000000000064e+00 3.502160000000000273e-01
4.633340000000000032e+02 3.783319999999999936e+02 3.679190000000000182e+00 4.860160000000000036e-01
4.616669999999999732e+02 3.766650000000000205e+02 3.679190000000000182e+00 4.860160000000000036e-01
4.766680000000000064e+02 3.783319999999999936e+02 3.780920000000000059e+00 9.207370000000000276e-01
4.783340000000000032e+02 3.766650000000000205e+02 3.780920000000000059e+00 9.207370000000000276e-01
4.816680000000000064e+02 3.783319999999999936e+02 3.725169999999999870e+00 9.345700000000000118e-01
4.833349999999999795e+02 3.766650000000000205e+02 3.725169999999999870e+00 9.345700000000000118e-01
4.966700000000000159e+02 3.783310000000000173e+02 3.788149999999999906e+00 8.608839999999999826e-01
4.983369999999999891e+02 3.766639999999999873e+02 3.788149999999999906e+00 8.608839999999999826e-01
-8.333089999999999975e+01 3.833340000000000032e+02 4.834660000000000402e+00 -1.728609999999999869e-02
-8.166400000000000148e+01 3.816669999999999732e+02 4.834660000000000402e+00 -1.728609999999999869e-02
-9.833259999999999934e+01 3.983330000000000268e+02 4.856860000000000177e+00 -2.357700000000000073e-02
-9.666580000000000439e+01 3.966669999999999732e+02 4.856860000000000177e+00 -2.357700000000000073e-02
-8.333190000000000452e+01 3.983340000000000032e+02 4.767330000000000290e+00 -4.631489999999999913e-02
-8.166500000000000625e+01 3.966669999999999732e+02 4.767330000000000290e+00 -4.631489999999999913e-02
-6.166299999999999670e+01 3.816669999999999732e+02 4.730629999999999669e+00 -2.945119999999999960e-01
-6.332979999999999876e+01 3.833340000000000032e+02 4.730629999999999669e+00 -2.945119999999999960e-01
-7.833159999999999457e+01 3.983340000000000032e+02 4.742689999999999628e+00 -5.427409999999999873e-02
-7.666479999999999961e+01 3.966669999999999732e+02 4.742689999999999628e+00 -5.427409999999999873e-02
-6.333080000000000354e+01 3.983340000000000032e+02 4.673569999999999780e+00 -2.501090000000000257e-01
-6.166400000000000148e+01 3.966669999999999732e+02 4.673569999999999780e+00 -2.501090000000000257e-01
-4.166320000000000334e+01 3.816669999999999732e+02 4.634710000000000107e+00 -1.687450000000000061e-01
-4.332979999999999876e+01 3.833340000000000032e+02 4.634710000000000107e+00 -1.687450000000000061e-01
-5.666380000000000194e+01 3.966669999999999732e+02 4.578280000000000349e+00 -1.281849999999999934e-01
-5.833059999999999690e+01 3.983340000000000032e+02 4.578280000000000349e+00 -1.281849999999999934e-01
-4.166349999999999909e+01 3.966659999999999968e+02 4.781270000000000131e+00 -1.734410000000000118e-01
-4.333019999999999783e+01 3.983330000000000268e+02 4.781270000000000131e+00 -1.734410000000000118e-01
-2.166460000000000008e+01 3.833330000000000268e+02 4.499399999999999622e+00 5.016949999999999882e-02
-2.333119999999999905e+01 3.816659999999999968e+02 4.499399999999999622e+00 5.016949999999999882e-02
-3.666360000000000241e+01 3.966659999999999968e+02 4.769459999999999589e+00 -2.264009999999999911e-01
-3.833030000000000115e+01 3.983330000000000268e+02 4.769459999999999589e+00 -2.264009999999999911e-01
-2.166430000000000078e+01 3.966659999999999968e+02 4.722949999999999982e+00 -6.214900000000000285e-02
-2.333089999999999975e+01 3.983319999999999936e+02 4.722949999999999982e+00 -6.214900000000000285e-02
-3.332129999999999814e+00 3.816659999999999968e+02 5.237989999999999924e+00 -2.582110000000000238e-01
-1.665419999999999900e+00 3.833330000000000268e+02 5.237989999999999924e+00 -2.582110000000000238e-01
-1.833119999999999905e+01 3.983319999999999936e+02 4.813449999999999562e+00 2.167000000000000037e-01
-1.666460000000000008e+01 3.966659999999999968e+02 4.813449999999999562e+00 2.167000000000000037e-01
-3.332230000000000025e+00 3.983319999999999936e+02 4.960160000000000124e+00 2.293310000000000071e-01
-1.665569999999999995e+00 3.966659999999999968e+02 4.960160000000000124e+00 2.293310000000000071e-01
1.666900000000000048e+01 3.833319999999999936e+02 4.949259999999999771e+00 -4.501430000000000153e-01
1.833599999999999852e+01 3.816659999999999968e+02 4.949259999999999771e+00 -4.501430000000000153e-01
1.667540000000000022e+00 3.983319999999999936e+02 5.052699999999999747e+00 1.574460000000000026e-01
3.334270000000000067e+00 3.966659999999999968e+02 5.052699999999999747e+00 1.574460000000000026e-01
1.666750000000000043e+01 3.983319999999999936e+02 5.097819999999999574e+00 -2.424389999999999878e-01
1.833439999999999870e+01 3.966659999999999968e+02 5.097819999999999574e+00 -2.424389999999999878e-01
3.833599999999999852e+01 3.816650000000000205e+02 4.972400000000000375e+00 -4.375479999999999925e-01
3.666940000000000310e+01 3.833319999999999936e+02 4.972400000000000375e+00 -4.375479999999999925e-01
2.333470000000000155e+01 3.966659999999999968e+02 5.090830000000000410e+00 -3.313360000000000194e-01
2.166769999999999996e+01 3.983319999999999936e+02 5.090830000000000410e+00 -3.313360000000000194e-01
3.833500000000000085e+01 3.966650000000000205e+02 5.085749999999999993e+00 -3.556909999999999794e-01
3.666810000000000258e+01 3.983319999999999936e+02 5.085749999999999993e+00 -3.556909999999999794e-01
5.833220000000000027e+01 3.833319999999999936e+02 4.792889999999999873e+00 -4.812389999999999723e-01
5.666559999999999775e+01 3.816650000000000205e+02 4.792889999999999873e+00 -4.812389999999999723e-01
4.333480000000000132e+01 3.966650000000000205e+02 4.996879999999999988e+00 -3.533510000000000262e-01
4.166810000000000258e+01 3.983319999999999936e+02 4.996879999999999988e+00 -3.533510000000000262e-01
5.833400000000000318e+01 3.983310000000000173e+02 4.992849999999999788e+00 -3.177200000000000024e-01
5.666729999999999734e+01 3.966650000000000205e+02 4.992849999999999788e+00 -3.177200000000000024e-01
7.666349999999999909e+01 3.816650000000000205e+02 4.780770000000000408e+00 -3.971879999999999855e-01
7.833050000000000068e+01 3.833319999999999936e+02 4.780770000000000408e+00 -3.971879999999999855e-01
6.333370000000000033e+01 3.983310000000000173e+02 4.958380000000000010e+00 -2.450940000000000063e-01
6.166700000000000159e+01 3.966650000000000205e+02 4.958380000000000010e+00 -2.450940000000000063e-01
7.666610000000000014e+01 3.966650000000000205e+02 4.888279999999999959e+00 -1.578749999999999876e-01
7.833299999999999841e+01 3.983319999999999936e+02 4.888279999999999959e+00 -1.578749999999999876e-01
9.666469999999999629e+01 3.816659999999999968e+02 4.803819999999999979e+00 -1.789209999999999967e-01
9.833159999999999457e+01 3.833330000000000268e+02 4.803819999999999979e+00 -1.789209999999999967e-01
8.166599999999999682e+01 3.966650000000000205e+02 4.895769999999999733e+00 -3.631079999999999725e-02
8.333280000000000598e+01 3.983319999999999936e+02 4.895769999999999733e+00 -3.631079999999999725e-02
9.666599999999999682e+01 3.966659999999999968e+02 4.830580000000000318e+00 -2.623199999999999837e-02
9.833280000000000598e+01 3.983330000000000268e+02 4.830580000000000318e+00 -2.623199999999999837e-02
1.166659999999999968e+02 3.816659999999999968e+02 4.760469999999999757e+00 4.660670000000000091e-02
1.183329999999999984e+02 3.833330000000000268e+02 4.760469999999999757e+00 4.660670000000000091e-02
1.016659999999999968e+02 3.966659999999999968e+02 4.817590000000000039e+00 5.310190000000000049e-02
1.033329999999999984e+02 3.983330000000000268e+02 4.817590000000000039e+00 5.310190000000000049e-02
1.166659999999999968e+02 3.966659999999999968e+02 4.864200000000000301e+00 -3.943270000000000108e-02
1.183329999999999984e+02 3.983330000000000268e+02 4.864200000000000301e+00 -3.943270000000000108e-02
1.366670000000000016e+02 3.816669999999999732e+02 4.649429999999999730e+00 2.244299999999999906e-01
1.383329999999999984e+02 3.833330000000000268e+02 4.649429999999999730e+00 2.244299999999999906e-01
1.216659999999999968e+02 3.966669999999999732e+02 4.837240000000000428e+00 -7.911450000000000427e-04
1.233329999999999984e+02 3.983330000000000268e+02 4.837240000000000428e+00 -7.911450000000000427e-04
1.366670000000000016e+02 3.966669999999999732e+02 4.857730000000000103e+00 -5.920000000000000262e-02
1.383329999999999984e+02 3.983330000000000268e+02 4.857730000000000103e+00 -5.920000000000000262e-02
1.566670000000000016e+02 3.816669999999999732e+02 4.781270000000000131e+00 1.883479999999999877e-01
1.583329999999999984e+02 3.833330000000000268e+02 4.781270000000000131e+00 1.883479999999999877e-01
1.416670000000000016e+02 3.966669999999999732e+02 4.842819999999999681e+00 -8.599039999999999462e-02
1.433329999999999984e+02 3.983330000000000268e+02 4.842819999999999681e+00 -8.599039999999999462e-02
1.566670000000000016e+02 3.966669999999999732e+02 4.801190000000000069e+00 -7.918329999999999466e-03
1.583329999999999984e+02 3.983330000000000268e+02 4.801190000000000069e+00 -7.918329999999999466e-03
1.766670000000000016e+02 3.816669999999999732e+02 4.974969999999999892e+00 -1.569939999999999877e-02
1.783329999999999984e+02 3.833330000000000268e+02 4.974969999999999892e+00 -1.569939999999999877e-02
1.616670000000000016e+02 3.966669999999999732e+02 4.849750000000000227e+00 -3.645520000000000010e-02
1.633329999999999984e+02 3.983330000000000268e+02 4.849750000000000227e+00 -3.645520000000000010e-02
1.766670000000000016e+02 3.966669999999999732e+02 4.863570000000000171e+00 -2.111949999999999938e-01
1.783329999999999984e+02 3.983330000000000268e+02 4.863570000000000171e+00 -2.111949999999999938e-01
1.966670000000000016e+02 3.816669999999999732e+02 4.960779999999999745e+00 6.501250000000000084e-02
1.983329999999999984e+02 3.833330000000000268e+02 4.960779999999999745e+00 6.501250000000000084e-02
1.816670000000000016e+02 3.966669999999999732e+02 4.993590000000000195e+00 -1.573859999999999981e-01
1.833329999999999984e+02 3.983330000000000268e+02 4.993590000000000195e+00 -1.573859999999999981e-01
1.966670000000000016e+02 3.966669999999999732e+02 5.038100000000000023e+00 -1.079630000000000034e-01
1.983329999999999984e+02 3.983330000000000268e+02 5.038100000000000023e+00 -1.079630000000000034e-01
2.183329999999999984e+02 3.816669999999999732e+02 4.826529999999999987e+00 5.427019999999999761e-02
2.166670000000000016e+02 3.833330000000000268e+02 4.826529999999999987e+00 5.427019999999999761e-02
2.016670000000000016e+02 3.966669999999999732e+02 4.984230000000000160e+00 -2.084420000000000023e-02
2.033329999999999984e+02 3.983330000000000268e+02 4.984230000000000160e+00 -2.084420000000000023e-02
2.183329999999999984e+02 3.966669999999999732e+02 4.701670000000000016e+00 1.781989999999999963e-01
2.166670000000000016e+02 3.983330000000000268e+02 4.701670000000000016e+00 1.781989999999999963e-01
2.383329999999999984e+02 3.839049999999999727e+02 4.657899999999999707e+00 7.415049999999999419e-02
2.380490000000000066e+02 3.822379999999999995e+02 4.657899999999999707e+00 7.415049999999999419e-02
2.363820000000000050e+02 3.816669999999999732e+02 4.657899999999999707e+00 7.415049999999999419e-02
2.233329999999999984e+02 3.966669999999999732e+02 4.752449999999999619e+00 1.493190000000000073e-01
2.216670000000000016e+02 3.983330000000000268e+02 4.752449999999999619e+00 1.493190000000000073e-01
2.383329999999999984e+02 3.966669999999999732e+02 4.713449999999999918e+00 2.354350000000000054e-01
2.366670000000000016e+02 3.983330000000000268e+02 4.713449999999999918e+00 2.354350000000000054e-01
2.433329999999999984e+02 3.966669999999999732e+02 4.593759999999999621e+00 2.590749999999999997e-01
2.416670000000000016e+02 3.983330000000000268e+02 4.593759999999999621e+00 2.590749999999999997e-01
2.583330000000000268e+02 3.966669999999999732e+02 4.866450000000000387e+00 1.301930000000000032e-01
