x,y,u,v,w,current_cost,total_cost
135.5,205.25,3.181073470910626,-0.08169205889266942,0.2818601730093818,422.63279819441595,19288.904043552742
138.0,206.5,3.0202140851527637,0.1981772398324766,0.005091153114914253,424.5145066872329,19713.418550239974
140.5,207.75,3.487042991635749,0.20452822564847273,0.11052244026112573,408.98580077939556,20122.40435101937
141.75,207.75,3.1921885239014487,0.3202512953116857,-0.05198773909041107,184.79405942404867,20307.19841044342
144.25,209.0,2.306092497210531,0.5459064520424575,-0.9386348761316691,444.70444720056815,20751.90285764399
145.5,209.0,2.0246309927413653,0.43702174934444193,-1.1690132575490202,204.46190241548925,20956.364760059478
146.75,209.0,2.0924453516612767,0.4887031326939727,-1.21868127534199,203.16557479321065,21159.530334852687
149.25,210.25,3.194876071037878,0.46275712940380287,-0.6783712979786929,415.22841391764774,21574.758748770335
150.5,210.25,3.1726828931973428,0.42716048654812455,-0.6887479649426838,185.05526608866825,21759.814014859003
151.75,210.25,3.205472741631353,0.38133245912560043,-0.7488060338068951,184.59248603315422,21944.406500892157
153.0,210.25,3.1760594289044004,0.36381800140133863,-0.5963173013045378,185.0313614950153,22129.43786238717
155.5,211.5,3.433644311745941,0.517388650550343,-0.7317062489892612,406.92072812182636,22536.358590508997
156.75,211.5,3.316338825526242,0.5342744524604499,-0.7017711191049663,182.83977214224404,22719.19836265124
158.0,211.5,3.013175258325761,0.5944284964626871,-0.46528452546280574,187.36295401853926,22906.56131666978
160.5,212.75,3.174760385586961,0.3683590882216771,-0.031016346995620725,417.0786189016153,23323.639935571395
161.75,212.75,3.2392680582685425,0.45524400460938874,-0.25141490061306654,184.0151927920211,23507.655128363414
163.0,212.75,3.4018865595255408,0.4241832361210752,-0.03136363092272038,181.63037564513766,23689.285504008552
165.5,214.0,3.278005273551894,0.3091690227801136,0.2382686149881873,414.4629615880806,24103.748465596633
166.75,214.0,3.310505877750282,0.3483365718414384,0.42572071731720906,183.01749725422914,24286.765962850863
168.0,214.0,3.4314118292619242,0.43448767272889754,0.6013710018764107,181.209534319963,24467.975497170824
